index,id,genres
573,tm29028,"['romance', 'drama', 'european']"
574,tm93004,"['action', 'drama', 'thriller']"
575,tm23977,"['thriller', 'drama', 'music']"
576,tm78790,"['comedy', 'drama', 'romance']"
577,tm44530,"['romance', 'drama']"
578,tm102848,"['drama', 'comedy']"
579,tm96595,"['drama', 'romance', 'war', 'action']"
580,tm56428,['comedy']
581,tm155774,['drama']
582,tm44378,"['drama', 'music']"
583,tm97982,"['drama', 'comedy', 'crime']"
584,tm27484,"['romance', 'comedy', 'drama']"
585,tm145243,"['comedy', 'drama', 'romance']"
586,tm77348,"['drama', 'comedy', 'romance']"
587,ts178360,"['action', 'crime', 'horror', 'thriller', 'war']"
588,tm111226,"['action', 'comedy', 'crime', 'drama', 'thriller']"
589,tm237621,"['horror', 'thriller']"
590,tm104349,"['thriller', 'drama', 'action', 'crime']"
591,tm152724,"['thriller', 'action', 'crime', 'drama', 'romance', 'sport']"
592,tm69694,"['thriller', 'crime', 'romance', 'comedy', 'drama']"
593,tm105278,"['animation', 'fantasy', 'action', 'romance', 'comedy']"
594,tm80487,"['family', 'animation']"
595,tm33729,"['drama', 'thriller', 'comedy']"
596,tm129763,"['comedy', 'drama']"
597,tm130301,"['drama', 'crime', 'action']"
598,tm141117,"['comedy', 'drama', 'romance']"
599,tm35652,['drama']
600,tm49865,"['thriller', 'action', 'crime', 'drama']"
601,tm254745,"['documentation', 'history']"
602,tm134140,"['drama', 'comedy', 'romance']"
603,ts82592,"['drama', 'thriller']"
604,tm114504,"['drama', 'history', 'action']"
605,tm76029,"['romance', 'drama', 'european', 'war']"
606,tm33067,"['drama', 'action', 'thriller', 'crime', 'comedy']"
607,tm103732,['drama']
608,tm712151,['comedy']
609,tm98475,"['drama', 'comedy', 'family']"
610,tm34924,"['thriller', 'action']"
611,tm101609,"['drama', 'thriller', 'crime']"
612,ts98316,['documentation']
613,tm216753,"['documentation', 'crime']"
614,tm112235,"['drama', 'war', 'action']"
615,tm101540,['comedy']
616,tm96052,['drama']
617,tm134407,"['drama', 'romance', 'comedy']"
618,tm81864,"['action', 'drama', 'comedy', 'crime']"
619,tm346951,"['drama', 'comedy']"
620,tm144263,"['comedy', 'crime', 'drama']"
621,ts124246,"['animation', 'action']"
622,tm85689,"['thriller', 'drama', 'horror']"
623,ts12444,['drama']
624,tm87909,['animation']
625,tm368679,['documentation']
626,tm897538,['drama']
627,tm91323,"['drama', 'romance', 'comedy']"
628,tm36636,"['comedy', 'drama', 'thriller']"
629,tm52176,"['comedy', 'drama']"
630,ts95855,['drama']
631,tm178555,"['comedy', 'drama', 'family']"
632,tm42831,"['comedy', 'action', 'drama', 'fantasy']"
633,tm135795,['drama']
634,tm254052,"['horror', 'thriller', 'drama', 'romance']"
635,tm166293,"['drama', 'family', 'fantasy', 'comedy']"
636,tm99450,"['drama', 'romance', 'comedy']"
637,tm154375,"['drama', 'comedy', 'romance']"
638,tm241875,"['documentation', 'music', 'drama']"
639,tm97325,"['drama', 'comedy']"
640,tm85563,"['drama', 'european']"
641,tm95507,"['drama', 'music', 'romance', 'comedy']"
642,tm308960,"['comedy', 'documentation']"
643,tm154802,"['horror', 'thriller', 'drama']"
644,tm21155,"['drama', 'european']"
645,tm46867,"['drama', 'family', 'comedy']"
646,tm140653,"['romance', 'comedy']"
647,tm160596,"['drama', 'european', 'family', 'war']"
648,tm76399,"['romance', 'drama']"
649,tm226362,['war']
650,tm456581,"['documentation', 'drama', 'thriller']"
651,tm84316,"['crime', 'action', 'history']"
652,ts39604,['drama']
653,tm168869,['comedy']
654,tm352243,"['documentation', 'crime']"
655,tm89012,"['comedy', 'action', 'romance']"
656,ts160526,['reality']
657,ts19384,['documentation']
658,tm130999,"['comedy', 'drama']"
659,ts23353,"['drama', 'comedy']"
660,tm87672,"['drama', 'family']"
661,tm27275,"['drama', 'romance', 'comedy']"
662,ts23797,"['action', 'comedy', 'sport', 'crime']"
663,tm85369,"['romance', 'drama', 'comedy', 'sport']"
664,tm143510,"['comedy', 'drama']"
665,tm311516,"['romance', 'comedy', 'drama']"
666,tm476570,['comedy']
667,tm148041,"['comedy', 'drama', 'romance']"
668,tm152413,['drama']
669,tm21956,"['comedy', 'thriller']"
670,ts70843,"['drama', 'romance', 'comedy']"
671,tm57586,"['action', 'drama', 'thriller']"
672,ts25707,['drama']
673,tm91125,"['romance', 'action', 'crime', 'drama', 'thriller']"
674,ts13411,"['documentation', 'european']"
675,ts8614,"['drama', 'action']"
676,tm142153,"['thriller', 'action', 'crime', 'drama']"
677,tm100106,"['romance', 'comedy']"
678,tm341561,[]
679,tm91176,['drama']
680,tm145690,['comedy']
681,ts4924,"['drama', 'comedy', 'romance']"
682,tm88343,"['thriller', 'comedy', 'drama', 'romance']"
683,ts126804,['drama']
684,tm28024,"['romance', 'drama', 'comedy']"
685,ts188031,"['drama', 'romance', 'comedy']"
686,tm89054,[]
687,tm481594,['animation']
688,ts29581,"['thriller', 'action', 'drama']"
689,tm1077037,['animation']
690,tm639940,"['drama', 'family', 'romance']"
691,tm404676,[]
692,tm598375,"['animation', 'fantasy']"
693,ts82583,['drama']
694,ts56595,['animation']
695,tm92671,"['crime', 'action', 'comedy']"
696,ts86241,[]
697,tm252951,['drama']
698,tm628693,['drama']
699,tm340006,['drama']
700,ts8175,"['drama', 'history', 'european']"
701,tm170758,"['comedy', 'fantasy', 'animation', 'family']"
702,tm166064,"['romance', 'comedy', 'drama']"
703,ts20564,"['comedy', 'romance']"
704,ts278,"['scifi', 'thriller', 'drama', 'european']"
705,tm170442,"['thriller', 'drama']"
706,tm41792,"['western', 'drama']"
707,ts21580,"['western', 'action', 'crime', 'drama']"
708,tm50018,"['thriller', 'scifi', 'drama', 'crime', 'action']"
709,ts20660,"['drama', 'comedy']"
710,ts21806,"['comedy', 'romance']"
711,tm60292,"['drama', 'thriller']"
712,ts27680,"['comedy', 'drama', 'romance', 'european']"
713,tm164877,"['fantasy', 'romance', 'comedy']"
714,ts21599,['reality']
715,ts33338,"['drama', 'thriller', 'crime', 'european']"
716,tm166548,"['drama', 'action', 'sport']"
717,ts32835,"['drama', 'action', 'comedy', 'crime', 'animation', 'documentation', 'family', 'fantasy']"
718,tm32982,"['drama', 'romance', 'history', 'war']"
719,ts17598,"['action', 'crime', 'drama', 'scifi']"
720,tm161802,"['crime', 'thriller', 'drama']"
721,tm158304,"['thriller', 'scifi', 'action', 'drama']"
722,tm72140,"['scifi', 'thriller', 'action', 'documentation']"
723,tm37153,"['crime', 'thriller', 'drama']"
724,tm160433,"['romance', 'comedy']"
725,tm39896,"['comedy', 'fantasy', 'horror']"
726,tm178201,"['crime', 'thriller', 'action']"
727,tm59428,"['drama', 'romance', 'comedy']"
728,ts20457,"['action', 'scifi', 'comedy', 'drama', 'family', 'fantasy', 'animation']"
729,ts20429,"['scifi', 'action', 'animation', 'drama', 'western', 'comedy', 'fantasy', 'romance', 'thriller']"
730,tm176356,"['fantasy', 'thriller', 'action']"
731,tm176507,"['action', 'comedy', 'documentation']"
732,ts6506,"['drama', 'history', 'romance', 'crime']"
733,ts20458,"['scifi', 'comedy', 'family', 'fantasy', 'animation', 'action', 'european']"
734,tm74848,"['thriller', 'scifi', 'crime', 'action']"
735,ts34087,"['scifi', 'thriller', 'animation', 'drama', 'fantasy']"
736,tm68272,['comedy']
737,tm60844,"['fantasy', 'war', 'animation', 'action', 'drama', 'horror']"
738,tm160132,"['drama', 'family', 'sport']"
739,ts27468,"['action', 'scifi', 'comedy', 'family', 'animation']"
740,tm172716,"['horror', 'thriller', 'action', 'fantasy', 'documentation', 'european']"
741,tm278681,"['comedy', 'animation', 'family', 'fantasy', 'action']"
742,tm40319,"['thriller', 'action', 'crime', 'drama']"
743,ts20556,"['reality', 'romance', 'documentation', 'comedy']"
744,tm173624,"['romance', 'comedy']"
745,ts9794,"['comedy', 'family', 'animation']"
746,ts20500,"['crime', 'comedy', 'drama']"
747,tm62210,"['drama', 'war', 'action', 'history']"
748,tm167232,"['action', 'thriller', 'european']"
749,ts34151,"['scifi', 'action', 'animation', 'comedy', 'crime']"
750,tm178395,['horror']
751,ts11151,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'thriller']"
752,tm173195,"['drama', 'thriller', 'horror']"
753,ts9246,"['scifi', 'horror', 'family', 'animation', 'action', 'drama', 'fantasy']"
754,ts20648,['scifi']
755,ts19779,"['animation', 'comedy', 'family']"
756,tm175346,['comedy']
757,tm160371,"['comedy', 'fantasy', 'romance']"
758,ts7708,"['drama', 'fantasy', 'romance', 'animation']"
759,ts27586,"['scifi', 'action', 'comedy', 'animation', 'fantasy']"
760,ts18551,"['comedy', 'drama', 'european']"
761,ts76614,['animation']
762,tm174256,"['fantasy', 'thriller', 'horror', 'drama', 'romance']"
763,ts34740,"['scifi', 'fantasy', 'horror', 'action', 'comedy']"
764,ts22249,"['animation', 'comedy', 'sport']"
765,tm165995,"['comedy', 'romance', 'documentation']"
766,tm168921,"['fantasy', 'comedy', 'family', 'animation']"
767,tm178323,"['comedy', 'horror']"
768,tm106278,"['comedy', 'drama']"
769,ts36647,"['comedy', 'drama', 'european']"
770,tm72845,"['comedy', 'documentation']"
771,ts34921,"['action', 'scifi', 'animation']"
772,tm59590,"['action', 'animation', 'fantasy']"
773,ts35426,"['animation', 'european']"
774,tm174683,"['drama', 'animation', 'family', 'comedy', 'fantasy']"
775,ts27835,['documentation']
776,tm182586,['drama']
777,tm39313,"['drama', 'romance']"
778,ts45996,"['reality', 'documentation']"
779,ts55532,"['animation', 'european']"
780,tm69386,"['romance', 'comedy', 'drama', 'music']"
781,tm38064,"['fantasy', 'drama', 'horror', 'animation', 'action']"
782,ts34737,"['drama', 'action', 'crime', 'thriller']"
783,ts21081,"['crime', 'drama', 'history', 'thriller']"
784,tm28171,['comedy']
785,tm161904,"['drama', 'documentation']"
786,tm56296,"['comedy', 'music', 'scifi']"
787,tm171292,"['romance', 'drama', 'comedy']"
788,tm183039,"['comedy', 'documentation']"
789,tm160361,"['comedy', 'family', 'romance', 'drama']"
790,tm34331,['drama']
791,tm182125,"['comedy', 'drama']"
792,tm238681,['comedy']
793,tm72251,['comedy']
794,tm183547,"['comedy', 'family', 'scifi', 'animation']"
795,tm53625,['documentation']
796,tm53034,['comedy']
797,tm174190,"['documentation', 'sport']"
798,tm164353,"['drama', 'action', 'crime']"
799,ts81858,"['comedy', 'family', 'animation', 'drama', 'horror', 'thriller']"
800,tm165712,"['comedy', 'music']"
801,ts158608,['reality']
802,ts215037,[]
803,tm68436,"['drama', 'comedy', 'romance']"
804,ts39093,"['drama', 'comedy']"
805,ts26776,"['comedy', 'action', 'scifi', 'family', 'fantasy', 'animation']"
806,tm52062,['drama']
807,tm176111,"['drama', 'comedy', 'romance']"
808,ts33349,"['family', 'fantasy', 'animation', 'comedy']"
809,tm31739,['comedy']
810,tm170395,['thriller']
811,tm177258,"['comedy', 'action', 'crime', 'thriller']"
812,tm177044,"['horror', 'thriller', 'animation', 'action', 'fantasy', 'comedy']"
813,tm49451,['comedy']
814,ts191698,"['animation', 'family', 'music']"
815,tm54780,"['scifi', 'animation', 'action']"
816,tm176128,"['comedy', 'romance']"
817,tm177958,"['romance', 'comedy', 'drama', 'european']"
818,tm40860,"['comedy', 'family', 'music']"
819,ts19165,['family']
820,tm63368,"['documentation', 'history']"
821,ts58528,['reality']
822,tm183037,"['action', 'thriller', 'crime', 'european']"
823,tm183176,"['drama', 'family', 'sport']"
824,tm37175,['comedy']
825,tm181856,"['comedy', 'documentation']"
826,tm178106,"['drama', 'comedy', 'family']"
827,tm175909,"['drama', 'comedy']"
828,tm74031,"['drama', 'comedy']"
829,tm57610,"['thriller', 'crime', 'fantasy', 'drama']"
830,ts27875,"['animation', 'family']"
831,ts6879,['drama']
832,tm59289,"['crime', 'action', 'comedy']"
833,tm53829,"['comedy', 'action', 'crime']"
834,tm47171,"['fantasy', 'drama', 'comedy']"
835,tm65765,"['thriller', 'drama', 'action', 'crime']"
836,tm70528,"['comedy', 'drama']"
837,tm161804,['drama']
838,tm169128,"['fantasy', 'animation', 'family']"
839,ts39112,"['action', 'animation', 'family', 'comedy']"
840,ts60663,"['family', 'drama']"
841,tm630933,['documentation']
842,tm174518,"['drama', 'romance', 'action', 'comedy']"
843,tm180532,"['action', 'crime', 'thriller', 'drama']"
844,tm35700,"['drama', 'sport', 'thriller', 'action', 'crime']"
845,tm67444,['comedy']
846,tm57382,['comedy']
847,tm172883,"['thriller', 'drama', 'action', 'crime', 'european']"
848,tm164090,"['comedy', 'documentation']"
849,tm71992,"['thriller', 'action']"
850,tm59372,"['animation', 'action', 'drama']"
851,tm160021,"['drama', 'romance']"
852,tm54371,['action']
853,tm38013,"['thriller', 'crime', 'action']"
854,tm39606,"['romance', 'drama', 'comedy']"
855,tm53395,"['comedy', 'family']"
856,tm66725,['comedy']
857,ts167724,['comedy']
858,tm48579,['comedy']
859,tm159593,"['crime', 'drama', 'thriller']"
860,tm34746,['comedy']
861,tm167241,"['horror', 'drama', 'thriller']"
862,tm161632,['comedy']
863,tm50798,"['comedy', 'drama', 'european']"
864,tm31948,"['thriller', 'crime', 'drama']"
865,tm179451,"['thriller', 'comedy', 'drama']"
866,tm162592,['drama']
867,tm37573,['comedy']
868,ts41114,['drama']
869,tm30278,"['thriller', 'action']"
870,tm33601,"['comedy', 'drama']"
871,tm48239,"['drama', 'comedy', 'romance']"
872,tm56734,"['action', 'thriller', 'drama']"
873,tm166810,"['thriller', 'drama']"
874,tm172353,"['thriller', 'action', 'comedy', 'crime']"
875,tm169053,"['drama', 'crime']"
876,tm166740,"['animation', 'action', 'fantasy']"
877,tm34142,"['thriller', 'action', 'crime']"
878,tm168751,['drama']
879,tm38331,"['romance', 'drama']"
880,ts32460,"['drama', 'comedy']"
881,tm98735,[]
882,tm44615,"['comedy', 'family', 'sport', 'drama']"
883,tm182026,"['scifi', 'fantasy', 'action', 'family']"
884,ts32561,"['drama', 'comedy', 'romance']"
885,tm529723,['animation']
886,tm60213,['drama']
887,tm70652,"['action', 'thriller']"
888,tm42306,"['comedy', 'romance']"
889,tm53360,"['drama', 'thriller', 'action', 'crime']"
890,tm69915,['drama']
891,tm29400,"['drama', 'comedy']"
892,ts69208,"['drama', 'comedy']"
893,tm946846,['drama']
894,tm339197,['animation']
895,tm34646,"['drama', 'comedy']"
896,ts99814,"['comedy', 'animation']"
897,tm200838,['animation']
898,tm481620,['animation']
899,tm57256,['comedy']
900,ts44064,"['comedy', 'drama', 'romance']"
901,tm172211,['drama']
902,ts128422,['drama']
903,tm165932,"['thriller', 'action']"
904,tm172504,"['drama', 'romance', 'war', 'european']"
905,tm224577,"['comedy', 'romance']"
906,tm1077038,['animation']
907,tm481509,['animation']
908,tm159623,"['drama', 'thriller', 'romance']"
909,ts39465,"['drama', 'comedy', 'romance']"
910,tm51412,['comedy']
911,tm235979,"['comedy', 'drama', 'crime']"
912,tm361958,"['fantasy', 'drama']"
913,ts37864,"['drama', 'romance', 'history']"
914,tm181366,['drama']
915,ts20837,"['scifi', 'drama', 'fantasy', 'romance']"
916,ts20110,"['drama', 'crime', 'european']"
917,ts20682,"['scifi', 'action', 'drama', 'fantasy', 'horror', 'animation']"
918,ts1639,"['drama', 'crime', 'thriller']"
919,ts20351,"['reality', 'european']"
920,tm140389,"['comedy', 'animation', 'family', 'fantasy', 'european']"
921,ts11188,"['scifi', 'drama', 'action']"
922,tm151663,"['crime', 'thriller', 'drama']"
923,ts20292,"['scifi', 'action', 'crime', 'drama', 'thriller']"
924,ts16045,['reality']
925,tm169422,"['drama', 'romance', 'scifi']"
926,tm169719,"['drama', 'sport']"
927,tm140877,"['thriller', 'drama', 'war']"
928,tm171042,"['crime', 'thriller', 'drama', 'horror', 'european']"
929,ts8146,"['drama', 'action', 'scifi']"
930,tm148147,"['drama', 'documentation', 'crime', 'romance']"
931,ts21374,"['drama', 'thriller', 'crime']"
932,tm183523,"['thriller', 'action', 'drama']"
933,tm176864,"['drama', 'action', 'sport', 'european']"
934,ts20248,"['drama', 'fantasy']"
935,tm134967,"['fantasy', 'comedy', 'family', 'animation', 'action']"
936,tm143227,"['comedy', 'music', 'romance', 'drama']"
937,tm160621,"['thriller', 'horror']"
938,tm180572,"['thriller', 'horror']"
939,ts14583,"['drama', 'comedy', 'animation']"
940,ts6,['drama']
941,ts20108,"['scifi', 'action', 'comedy', 'family']"
942,tm148671,"['drama', 'thriller', 'action', 'crime']"
943,tm182429,"['thriller', 'action', 'drama']"
944,tm153284,"['drama', 'scifi', 'romance', 'thriller']"
945,ts20823,"['drama', 'comedy', 'crime']"
946,ts20824,"['scifi', 'drama', 'fantasy', 'horror']"
947,ts21367,"['drama', 'comedy']"
948,tm151807,"['horror', 'thriller']"
949,tm145655,"['comedy', 'drama']"
950,ts20280,"['action', 'drama', 'history', 'documentation']"
951,ts35682,"['drama', 'crime', 'thriller']"
952,ts20261,"['war', 'thriller', 'drama']"
953,tm161525,"['horror', 'thriller']"
954,tm175843,"['thriller', 'horror', 'scifi', 'documentation']"
955,ts34950,"['action', 'scifi', 'fantasy', 'animation', 'comedy', 'drama']"
956,tm181270,"['thriller', 'drama', 'crime']"
957,ts20791,"['action', 'drama', 'scifi', 'comedy', 'horror', 'romance']"
958,ts20288,"['scifi', 'crime', 'fantasy', 'horror', 'action']"
959,tm168400,"['drama', 'crime', 'thriller', 'action', 'european']"
960,ts2727,"['drama', 'comedy', 'european']"
961,tm237143,"['fantasy', 'family', 'comedy']"
962,tm176630,"['drama', 'european']"
963,ts32218,"['action', 'scifi', 'family', 'comedy', 'drama']"
964,ts20097,"['thriller', 'drama', 'fantasy', 'horror', 'scifi']"
965,tm178712,"['comedy', 'horror']"
966,ts314002,"['action', 'scifi', 'comedy', 'fantasy', 'animation']"
967,ts20281,"['family', 'fantasy', 'animation']"
968,ts20014,"['scifi', 'animation', 'action', 'comedy', 'drama', 'fantasy', 'romance', 'family']"
969,tm187979,"['comedy', 'family', 'fantasy', 'scifi', 'drama', 'animation']"
970,ts35570,"['comedy', 'european']"
971,ts32271,['drama']
972,ts4213,['reality']
973,tm161282,"['comedy', 'animation', 'family', 'scifi']"
974,tm165521,"['thriller', 'action', 'european']"
975,tm184608,"['horror', 'thriller']"
976,tm144046,['comedy']
977,ts20917,"['drama', 'romance', 'fantasy', 'horror', 'action', 'animation', 'comedy']"
